100 0.000146663
5100 0.253959
10100 1.02047
15100 2.40849
20100 4.40575
25100 6.71465
30100 9.60507
35100 12.5407
40100 16.4866
45100 21.5829
50100 25.9906
55100 32.1262
60100 39.0624
65100 45.1959
70100 52.8807
