100 5.2647e-05
5100 0.0141075
10100 0.164643
15100 0.106355
20100 0.165738
25100 0.231558
30100 0.282613
35100 0.364412
40100 0.443256
45100 0.52555
50100 0.654407
55100 0.798541
60100 0.92164
65100 1.06289
70100 1.17959
75100 1.30765
80100 1.43721
85100 1.62196
